Index,LoanAmount,CreationDate,fpd_15,data.Request.Input.CB2.MaxDPD,data.Request.Input.CB2.Labelling,data.Request.Input.CB2.CurrentDPD,data.Request.Input.CB2.Outstandingloan,data.Request.Input.CB1.MaxDPD,data.Request.Input.CB1.Labelling,data.Request.Input.CB1.CurrentDPD,data.Request.Input.CB1.Outstandingloan,data.Request.Input.Customer.EducationStatus,data.Request.Input.Customer.TotalExistingExposure,data.Request.Input.Customer.Income.Final,data.Request.Input.Customer.Gender,data.Request.Input.Customer.NumberOfChildren,data.Request.Input.Customer.AddressLGA,data.Request.Input.Customer.Employment.EmployerLGA,data.Request.Input.Customer.Employment.IndustrySector,data.Request.Input.Customer.Employment.BusinessSector,data.Request.Input.Customer.Employment.NumberOfEmployees,data.Request.Input.Customer.DateOfBirth,data.Request.Input.Customer.ResidentialStatus,data.Request.Input.Customer.MaritalStatus,data.Request.Input.Customer.ExistingCustomer,data.Request.Input.Customer.TimeAtAddressMM,data.Request.Input.SalaryService.MonthlyElectricitySpending4,data.Request.Input.SalaryService.MinimumBalance,data.Request.Input.SalaryService.MinimumCredit,data.Request.Input.SalaryService.AvgNumDebitMn,data.Request.Input.SalaryService.MonthlyCashFlow2,data.Request.Input.SalaryService.MonthlyCashFlow3,data.Request.Input.BVN.StateOfOrigin,data.Request.Input.PrevApplication.LoanAmount,data.Request.Input.PrevApplication.LoanTerm,data.Request.Input.PrevApplication.InterestRate,data.Request.Input.Application.RequestedLoanTerm,data.Request.Input.SalaryService.OpeningBalance,Age,TimeOnBook,DebtToIncome,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Abaji,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Abeokuta North,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Abeokuta South,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Abuja Municipal,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ado-Odo/Ota,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Agege,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ajeromi-Ifelodun,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Alimosho,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Amuwo-Odofin,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Apapa,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Badagry,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Bwari,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Eleme,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Epe,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Eti-Osa,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Gwagwalada,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ibeju/Lekki,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ifako-Ijaye,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ifo,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ijebu North,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ijebu Ode,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ikeja,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Kosofe,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Kuje,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Kwali,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Lagos Island,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Lagos Mainland,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Mushin,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Obafemi-Owode,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Ojo,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Oshodi-Isolo,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Port Harcourt,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Shagamu,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Shomolu,onehotencoder-1__data.Request.Input.Customer.AddressLGA_Surulere,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Abaji,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Abeokuta North,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Abeokuta South,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Abuja Municipal,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ado-Odo/Ota,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Agege,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ajeromi-Ifelodun,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Akure North,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Alimosho,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Amuwo-Odofin,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Apapa,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Asari-Toru,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Badagry,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Bwari,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Egbeda,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Eleme,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Epe,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Eti-Osa,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Gwagwalada,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ibadan Central,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ibadan North West,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ibeju/Lekki,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ifako-Ijaye,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ifo,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ijebu Ode,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ikeja,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ikenne,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ikorodu,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ikwerre,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Kosofe,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Kuje,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Kwali,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Lagos Island,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Lagos Mainland,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Mushin,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Obafemi-Owode,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Obia/Akpor,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Ojo,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Oshodi-Isolo,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Owo,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Port Harcourt,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Port-Harcourt,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Shagamu,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Shomolu,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Surulere,onehotencoder-2__data.Request.Input.Customer.Employment.EmployerLGA_Uvwie,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_ABIA State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Abia State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Adamawa State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Akwa Ibom State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Anambra State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Bauchi State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Bayelsa State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Benue State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Borno State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Cross River State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_DELTA State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Delta State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Ebonyi State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Edo State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Ekiti State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Enugu State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_FCT,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Gombe State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_IMO State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Imo State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Jigawa State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Kaduna State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Kano State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Katsina State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Kebbi State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Kogi State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Kwara State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_LAGOS State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Lagos State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Nasarawa State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Niger State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_OGUN State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_OSUN State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_OYO State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Ogun State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Ondo State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Osun State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Oyo State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Plateau State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Rivers State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Sokoto State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Taraba State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Unknown,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Yobe State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_Zamfara State,onehotencoder-3__data.Request.Input.BVN.StateOfOrigin_kaduna State,Age_bin,Income_decile,DTI_x_TOB,DTI_x_Children,CF2_x_CF3,CF_PCA_1,CF_PCA_2
610,190000.0,2023-01-23,0,433.0,Near-Prime,433.0,450000.0,0.0,Sub-Prime,0.0,20000.0,Graduate,294000.0,996000.0,0,0.0,Bwari,Shomolu,Oil - upstream,Finance,,1990-03-14,With Friends,Widowed,1,161.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,ABIA State,182000.0,7.0,6.0,24.0,30000.0,35.2,855,0.2951807228915662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,252.3795180722891,0.0,4000000.0,-0.010240329185720543,-0.7493562089448161
611,240000.0,2023-04-19,1,0.0,Sub-Prime,0.0,0.0,0.0,Near-Prime,0.0,0.0,Secondary,285000.0,2303000.0,0,1.0,Kuje,Ibadan Central,Wholesale trade,Professional,Unknown,,Unknown,Unknown,Unknown,57.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Unknown,377000.0,13.0,12.0,13.0,30000.0,0.0,769,0.1237516283108988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,95.16500217108117,0.1237516283108988,4000000.0,-0.010192773660437008,-0.7554045647085854
612,2660000.0,2023-02-06,0,0.0,Near-Prime,0.0,740000.0,0.0,Prime,0.0,760000.0,HND,3062000.0,16845000.0,1,1.0,Ijebu Ode,Port Harcourt,Paper and paper products,Oil and Gas,2.0,1987-09-02,Owner,Widowed,0,57.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Katsina State,377000.0,13.0,12.0,33.0,30000.0,37.8,841,0.1817750074205995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,152.87278124072418,0.1817750074205995,4000000.0,-0.02486629518403411,1.1108492081788592
613,170000.0,2023-04-17,1,0.0,Prime,0.0,0.0,0.0,Near-Prime,0.0,0.0,Post Graduate,1659000.0,14371000.0,0,1.0,Kuje,Amuwo-Odofin,Commercial bank,Online,1.0,2000-11-03,Renting,Divorced,0,57.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Yobe State,377000.0,13.0,12.0,12.0,30000.0,24.6,771,0.1154408183146614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,7,89.00487092060393,0.1154408183146614,4000000.0,-0.017452917187056532,0.16797774856017553
614,2890000.0,2023-09-20,0,0.0,NTC,0.0,0.0,0.0,Near-Prime,0.0,0.0,Post Graduate,3506000.0,19906000.0,1,1.0,Bwari,Badagry,Gasoline stations,Oil and Gas,,1996-02-26,Renting,Widowed,0,57.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Rivers State,377000.0,13.0,12.0,18.0,30000.0,29.3,615,0.1761278006631166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,108.3185974078167,0.1761278006631166,4000000.0,-0.027212367764688456,1.4092347591914722
615,180000.0,2023-04-05,1,0.0,Sub-Prime,0.0,0.0,0.0,Prime,0.0,0.0,Post Graduate,179000.0,1245000.0,0,1.0,Ifo,Lagos Island,Commercial Property,Arts,Unknown,,Unknown,Unknown,Unknown,57.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Unknown,377000.0,13.0,12.0,13.0,30000.0,0.0,783,0.1437751004016064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,112.57590361445781,0.1437751004016064,4000000.0,-0.009632675251542051,-0.8266407548152002
616,3580000.0,2023-02-20,0,0.0,Near-Prime,0.0,0.0,0.0,NTC,0.0,0.0,Graduate,3122000.0,209864000.0,0,1.0,Kosofe,Ibeju/Lekki,Architectural and engineering activities,Wholesale and retail trade,,1980-07-26,Renting,Married,0,57.0,0.0,200.0,700.0,340.0,958000.0,1310000.0,Delta State,377000.0,13.0,12.0,28.0,30000.0,44.9,827,0.0148763008424503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,12.302700796706398,0.0148763008424503,1254980000000.0,0.18478370734453214,1.1365949704016176
617,3000000.0,2023-09-23,0,0.0,Sub-Prime,0.0,0.0,0.0,Sub-Prime,0.0,0.0,Post Graduate,2652000.0,18334000.0,0,1.0,Shomolu,Ibadan Central,Crop Production,Information and communication,,1981-08-02,Renting,Married,0,57.0,21280900.0,-90900.0,200.0,70.0,1223000.0,-448000.0,Bayelsa State,377000.0,13.0,12.0,18.0,5198000.0,43.8,612,0.1446492854805279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,88.52536271408309,0.1446492854805279,-547904000000.0,-1.058783635439995,0.8215323790842405
618,190000.0,2023-05-02,1,0.0,NTC,0.0,0.0,0.0,Sub-Prime,0.0,0.0,Graduate,1694000.0,10432000.0,0,1.0,Kosofe,Kosofe,Restaurant,General,1.0,1995-01-24,With Relatives,Married,1,182.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,OYO State,2306000.0,14.0,12.0,10.0,30000.0,30.4,756,0.1623849693251533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,122.7630368098159,0.1623849693251533,4000000.0,-0.017637855340936943,0.19149913208594457
619,190000.0,2023-05-19,1,0.0,Sub-Prime,0.0,0.0,0.0,NTC,0.0,0.0,Post Graduate,292000.0,1520000.0,0,1.0,Kwali,Badagry,Plantation,General,,2000-12-23,Renting,Single,0,134.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Cross River State,377000.0,13.0,12.0,10.0,30000.0,24.4,739,0.1921052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,141.96578947368417,0.1921052631578947,4000000.0,-0.01022976129121309,-0.7507002880034316
620,230000.0,2023-06-27,1,0.0,NTC,0.0,0.0,0.0,NTC,0.0,0.0,Graduate,282000.0,1237000.0,1,1.0,Ifo,Obafemi-Owode,Transport-related services,Information and communication,0.0,2000-10-23,Owner,Married,0,57.0,0.0,0.0,0.0,120.0,-2000.0,-2000.0,Benue State,377000.0,13.0,12.0,17.0,30000.0,24.6,700,0.2279708973322554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,159.5796281325788,0.2279708973322554,4000000.0,-0.01017692181867583,-0.7574206832965084
